개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자
3220000,PHMA220143220033021200002,20141117,,03,폐업,03,폐업,20151201,,,,554-5517,,135934,서울특별시 강남구 역삼동 825번지 미진프라자 15층 16층일부 17층일부,"서울특별시 강남구 강남대로 390 (역삼동, 미진프라자 15층 16층일부 17층일부)",06232,지앤지병원,2016.9.9 13:45,I,2018.8.31 23:59,병원,202462.6048,443960.1863,병원,11,28,31,1228.4,108 113,"성형외과, 이비인후과",,,,0,0,,,0,
3220000,PHMA220053220033021200001,20050103,,03,폐업,03,폐업,20100531,,,,538-7111,,135283,대치3동 995-27외 2필지,"서울특별시 강남구 삼성로 548 (삼성동, 1층일부, 6층,7층)",135878,광혜병원,2016.8.26 16:50,I,2018.8.31 23:59,병원,204796.529,445378.7162,병원,20,12,35,846.07,101 106 109 116 122,"내과, 신경외과, 마취통증의학과, 영상의학과, 가정의학과",,,,0,0,,,0,
3220000,PHMA220053220033021200003,20050305,,03,폐업,03,폐업,20171101,,,,3469-1500,,135081,역삼1동 825 (미진프라자 11층),"서울특별시 강남구 강남대로 390, 11층 (역삼동, 미진프라자)",06232,포샤르치과병원,2017.11.2 10:57,I,2018.8.31 23:59,치과병원,202462.6048,443960.1863,치과병원,4,0,0,499,411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",,,,0,0,,,0,
3220000,PHMA220053220033021200006,20050907,,03,폐업,03,폐업,20150731,,,,515-0926,,135953,"서울특별시 강남구 청담동 70번지 15호 2층,3층","서울특별시 강남구 학동로97길 11, 2층,3층 (청담동)",135953,씨디씨어린이치과병원,2015.7.20 14:30,I,2018.8.31 23:59,치과병원,204824.0043,446487.7663,치과병원,7,0,0,377.94,201 202 203 204 205 206 207 208 209 210,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 구강악안면방사선과, 구강병리과, 예방치과",,,,0,0,,,0,
3220000,PHMA220063220033021200002,20060519,,03,폐업,03,폐업,20200828,,,,025645956,,,서울특별시 강남구 대치동 889번지 47호 샹제리제센터 제B동 202호,"서울특별시 강남구 선릉로90길 10 (대치동, 샹제리제센터 제B동 지하층 202호)",06192,네모치과병원,2020.8.19 16:26,U,2020.8.21 2:40,치과병원,204353.1396,444636.7168,치과병원,1,0,0,274.03,411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",,,,0,0,,,0,
3240000,PHMA220053240033021200001,20050228,,03,폐업,03,폐업,,,,,02-480-8000,,134011,서울특별시 강동구 길1동 424번지,,,서울양병원,2010.3.17 16:21,I,2018.8.31 23:59,병원,,,병원,9,16,40,3499,101 104 116 109,"내과, 외과, 마취통증의학과, 영상의학과",,,,0,0,,,0,
3220000,PHMA220063220033021200003,20060901,,03,폐업,03,폐업,20140831,,,,571-4320,,135960,"서울특별시 강남구 개포4동 1164번지 10호 지하1층, 지상1~6층","서울특별시 강남구 논현로2길 30, 지하1층, 1~6층 (개포동)",135960,큰사랑노인전문병원,2014.8.25 17:05,I,2018.8.31 23:59,요양병원(일반요양병원),204588.7667,441203.2903,요양병원(일반요양병원),22,29,131,1684,101 102 103 122,"내과, 신경과, 정신건강의학과, 가정의학과",,,,0,0,,,0,
3220000,PHMA220063220033021200004,20061201,,03,폐업,03,폐업,20131231,,,,3453-2875,,135847,"서울특별시 강남구 대치동 957번지 2,3층","서울특별시 강남구 삼성로 432, 2,3층 (대치동)",135847,메르덴치과병원,2013.12.30 13:37,I,2018.8.31 23:59,치과병원,205035.9331,444803.2614,치과병원,0,0,0,210.9,201 202 203 204 205 206 207 208 209 210,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 구강악안면방사선과, 구강병리과, 예방치과",,,,0,0,,,0,
3220000,PHMA220073220033021200001,20070221,,03,폐업,03,폐업,20100201,,,,2036-5555,,135857,도곡1동 542,서울특별시 강남구 도곡로 216 (도곡동),135857,에스병원,2014.10.2 16:40,I,2018.8.31 23:59,병원,203711.0246,443376.8296,병원,25,11,36,2395.1,101 106 109 116 120,"내과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과",,,,0,0,,,0,
3220000,PHMA220093220033021200006,20091118,,03,폐업,03,폐업,20130501,,,,,,135816,서울특별시 강남구 논현2동 60번지 7호,서울특별시 강남구 도산대로 214 (논현동),135816,아이엠치과병원,2013.10.22 9:54,I,2018.8.31 23:59,치과병원,202603.0971,446412.3652,치과병원,7,5,7,1042.77,401 109,"마취통증의학과, 치과",,,,0,0,,,0,
3220000,PHMA220133220033021200002,20130320,,03,폐업,03,폐업,20210228,,,,557-4111,,135876,서울특별시 강남구 삼성동 142번지 35호 9층,"서울특별시 강남구 테헤란로 411, 9층 (삼성동)",06160,유디성신치과병원,2021.2.19 14:55,U,2021.2.21 2:40,치과병원,204410.4623,444837.4881,치과병원,1,0,0,368.28,411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",,,,0,0,,,0,
3220000,PHMA220123220033021200006,20120921,,01,영업/정상,13,영업중,,,,,02-1588-7562,,,"서울특별시 강남구 청담동 71번지 3호 B1~6층, 7층일부,8층","서울특별시 강남구 영동대로 713, B1~6층, 7층일부,8층 (청담동)",06072,튼튼병원,2021.3.12 17:03,U,2021.3.14 2:40,병원,204855.5795,446576.8586,병원,47,24,120,3968.77,120 118 116 115 114 113 111 110 109 106 105 104 102 101,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 병리과, 재활의학과",,,,0,0,,,0,
3220000,PHMA220183220033021200004,2018.7.27,,01,영업/정상,13,영업중,,,,,02-515-0007,5204,,서울특별시 강남구 신사동 635,"서울특별시 강남구 언주로 858, 1관, 2관동 (신사동)",06017,노블케어요양병원,2023.9.21 11:16,U,2022.12.8 22:03,요양병원(일반요양병원),202934.1829,447189.3958,,,,,,,,,,,,,,,,
3220000,PHMA220103220033021200002,20101227,,01,영업/정상,13,영업중,,,,,515-5975,,135880,"서울특별시 강남구 삼성1동 158번지 12호 서영빌딩 14층, 15층일부","서울특별시 강남구 테헤란로87길 13 (삼성동, 서영빌딩 14층,15층일부)",06169,아림치과병원,2018.6.20 15:37,I,2018.8.31 23:59,치과병원,205112.7556,445159.1281,치과병원,6,0,0,336.27,401,치과,,,,0,0,,,0,
3220000,PHMA220093220033021200002,20090311,,01,영업/정상,13,영업중,,,,,025470050,,,서울특별시 강남구 논현동 5-6 아이디병원,"서울특별시 강남구 도산대로 142, 아이디병원 B1층,1,2,3층 (논현동)",06039,아이디병원,2022.9.21 11:39,U,2021.12.8 22:03,병원,202070.1643,446161.9445,,,,,,,,,,,,,,,,
3220000,PHMA220053220033021200004,2005.4.25,,03,폐업,03,폐업,2022.1.17,,,,02-2056-8000,,,"서울특별시 강남구 삼성동 52번지 17호 마디빌딩, 지하1층~3층, 지상1층~9층","서울특별시 강남구 삼성로 646, 마디빌딩, 지하1층~3층, 지상1층~9층 (삼성동)",06084,마디병원,2023.3.9 9:55,U,2022.12.2 23:01,병원,204457.767,446164.9863,,,,,,,,,,,,,,,,
3220000,PHMA220193220033021200003,2019.10.31,,03,폐업,03,폐업,2023.8.10,,,,02-1644-4712~3,655.72,,서울특별시 강남구 논현동 2-10 아이올리빌딩,"서울특별시 강남구 도산대로6길 14, 아이올리빌딩 1~4층 (논현동)",06038,미림한방병원,2023.8.10 16:21,U,2022.12.7 23:02,한방병원,201848.5077,445944.7517,,,,,,,,,,,,,,,,
3220000,PHMA220213220033021200004,2021.8.31,,01,영업/정상,13,영업중,,,,,02-1833-2280,2098.9,,,"서울특별시 강남구 압구정로30길 45, 2~4층 (신사동)",06022,두발로병원,2024.1.10 10:25,U,2023.11.30 23:02,병원,202530.1848,446900.9612,,,,,,,,,,,,,,,,
3220000,PHMA220203220033021200002,2015.7.13,,01,영업/정상,13,영업중,,,,,02-508-2279,744.06,,,"서울특별시 강남구 논현로105길 48, 1,2층 (역삼동)",06125,라이브치과병원,2023.10.16 15:16,U,2022.10.30 23:08,치과병원,202606.2988,444820.3116,,,,,,,,,,,,,,,,
3220000,PHMA220213220033021200005,2021.9.30,,01,영업/정상,13,영업중,,,,,02-575-5114,6868.78,,,"서울특별시 강남구 헌릉로569길 21-40, 지하3~4층, 지하2층일부, 지하1층일부, 지상1층일부, 지상2~8층 (세곡동)",06376,네이처요양병원,2024.2.12 14:57,U,2023.12.1 23:04,요양병원(일반요양병원),208753.7592,440475.2449,,,,,,,,,,,,,,,,
3220000,PHMA220113220033021200003,2011.10.28,,01,영업/정상,13,영업중,,,,,0234462755,492.48,,서울특별시 강남구 논현동 200-7 urbanhive,"서울특별시 강남구 강남대로 476, urbanhive (논현동)",06120,전체플란트치과병원,2023.11.2 9:37,U,2022.11.1 0:04,치과병원,202121.2935,444742.6713,,,,,,,,,,,,,,,,
3220000,PHMA220173220033021200001,2017.3.29,,01,영업/정상,13,영업중,,,,,02-523-1075,885.33,,서울특별시 강남구 개포동 1230번지 12호,서울특별시 강남구 논현로16길 15 (개포동),06307,소우주한방병원,2024.3.13 13:20,U,2023.12.2 23:05,한방병원,204132.18,441608.09,,,,,,,,,,,,,,,,
3220000,PHMA220093220033021200001,20090217,,01,영업/정상,13,영업중,,,,,556-1133,,,"서울특별시 강남구 대치동 910번지 1호 2층,3층,5층,6층","서울특별시 강남구 역삼로 430 (대치동, 2층,3층,5층,6층)",06200,재단법인위담 위담한방병원,2020.6.18 16:17,U,2020.6.20 2:40,한방병원,204715.4922,444352.093,한방병원,11,14,50,1095.13,301 304 307 302 305 308 303 306,"한방내과, 한방부인과, 한방소아과, 한방안?이비인후?피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,
3220000,PHMA220083220033021200007,20080909,,01,영업/정상,13,영업중,,,,,025198800,,,서울특별시 강남구 논현동 175-10 유현빌딩,"서울특별시 강남구 논현로 627, 유현빌딩 지하2,1~9,12층 (논현동)",06117,비에비스나무병원,2022.9.21 18:46,U,2021.12.8 22:03,병원,202777.698,445279.7604,,,,,,,,,,,,,,,,
3220000,PHMA219923220033021200001,19920715,,01,영업/정상,13,영업중,,,,,02-512-0500,,,서울특별시 강남구 신사동 638-1 윤호병원,"서울특별시 강남구 압구정로 304, 윤호병원 (지하1층,지하2층,1층~4층,7층)  (신사동)",06017,윤호병원,2022.9.25 15:38,U,2021.12.8 22:07,병원,202969.6391,447402.2995,,,,,,,,,,,,,,,,
3220000,PHMA220083220033021200003,20080411,,01,영업/정상,13,영업중,,,,,02-512-0700,,,서울특별시 강남구 청담동 2-6 3~8층,"서울특별시 강남구 도산대로 410, 3~8층 (청담동)",06062,에스플란트치과병원,2022.10.5 9:04,U,2021.10.31 0:07,치과병원,203510.626,446738.7578,,,,,,,,,,,,,,,,
3220000,PHMA219943220033021200001,19940317,,01,영업/정상,13,영업중,,,,,545-7775,,,서울특별시 강남구 신사동 623,"서울특별시 강남구 언주로165길 5, 3~4층 (신사동)",06023,서울치과병원,2022.12.16 13:11,U,2021.11.1 23:08,치과병원,202818.9087,447058.2341,,,,,,,,,,,,,,,,
3220000,PHMA220013220033021200001,20010719,,01,영업/정상,13,영업중,,,,,02-555-7528,,,서울특별시 강남구 삼성동 159 도심공항타워 3층,"서울특별시 강남구 테헤란로87길 36, 도심공항타워 3층 (삼성동)",06164,건강한세상앞선치과병원,2022.10.5 9:16,U,2021.10.31 0:07,치과병원,205130.5917,445590.0968,,,,,,,,,,,,,,,,
3220000,PHMA220003220033021200002,20000726,,01,영업/정상,13,영업중,,,,,512-7528,,,서울특별시 강남구 신사동 665-1,"서울특별시 강남구 선릉로 823, 3층 (신사동)",06018,수치과병원,2022.9.25 15:41,U,2021.12.8 22:07,치과병원,203403.4596,447041.8566,,,,,,,,,,,,,,,,
3220000,PHMA220083220033021200002,20080326,,01,영업/정상,13,영업중,,,,,1577-5075,,,서울특별시 강남구 신사동 638-8 구정빌딩,"서울특별시 강남구 언주로174길 15, 구정빌딩 (신사동)",06017,토마스병원,2022.9.21 15:01,U,2021.12.8 22:03,병원,203043.8895,447360.9804,,,,,,,,,,,,,,,,
3220000,PHMA220083220033021200001,20080319,,01,영업/정상,13,영업중,,,,,514-2275,,,서울특별시 강남구 신사동 665-1,"서울특별시 강남구 선릉로 823, 3층 (신사동)",06018,수플란트치과병원,2022.9.25 15:43,U,2021.12.8 22:07,치과병원,203403.4596,447041.8566,,,,,,,,,,,,,,,,
3220000,PHMA219993220033021200001,1999.5.26,,01,영업/정상,13,영업중,,,,,02-546-3493,,,,"서울특별시 강남구 언주로 871, 호산병원 (신사동)",06023,호산여성병원,2023.7.24 10:08,U,2022.12.6 22:06,병원,202879.096,447368.0001,,,,,,,,,,,,,,,,
3220000,PHMA220133220033021200008,2013.11.14,,01,영업/정상,13,영업중,,,,,02-533-3600,3288.78,,서울특별시 강남구 도곡동 942-3 제이에스빌딩,"서울특별시 강남구 도곡로 122, 제이에스빌딩 (도곡동)",06259,강남제이에스병원,2023.8.2 11:31,U,2022.12.8 0:04,병원,202913.9133,443081.8,,,,,,,,,,,,,,,,
3220000,PHMA220133220033021200010,2013.12.20,,01,영업/정상,13,영업중,,,,,02-3444-3588,,,서울특별시 강남구 삼성동 170 대윤빌딩,"서울특별시 강남구 영동대로96길 34, 대윤빌딩 1층 (삼성동)",06173,이솝한방병원,2023.7.27 14:36,U,2022.12.6 22:09,한방병원,205703.1011,445447.1434,,,,,,,,,,,,,,,,
3220000,PHMA219943220033021200002,1994.4.25,,01,영업/정상,13,영업중,,,,,2222-4888,,135-881,서울특별시 강남구 삼성1동 161번지,서울특별시 강남구 봉은사로 612 (삼성동),06170,(의)가산의료재단 광동병원,2023.6.2 14:09,U,2022.12.6 0:04,병원,205423.2863,445783.2948,,,,,,,,,,,,,,,,
3220000,PHMA220123220033021200001,2012.2.27,,01,영업/정상,13,영업중,,,,,02-538-7111,3221,,"서울특별시 강남구 대치동 995번지 27호 지하1~2층,2~7층","서울특별시 강남구 영동대로86길 9 (대치동, 지하1~2층,2~7층)",06174,광혜병원,2023.12.19 10:14,U,2022.11.1 22:01,병원,205649.655,445122.5708,,,,,,,,,,,,,,,,
3220000,PHMA220073220033021200003,2007.6.12,,01,영업/정상,13,영업중,,,,,02-1644-0075,1478.9,,,"서울특별시 강남구 남부순환로 2609, 하늘빌딩, 7~12층 (도곡동) (도곡동)",06267,강남유나이티드병원,2024.4.5 16:54,U,2023.12.4 0:07,병원,203033.6251,442530.6936,,,,,,,,,,,,,,,,
3220000,PHMA220083220033021200004,2008.6.26,,01,영업/정상,13,영업중,,,,,02-6011-6000,4483.32,,서울특별시 강남구 논현동 37-18 메드렉스병원,"서울특별시 강남구 논현로 705, 메드렉스병원 (논현동)",06046,메드렉스병원,2024.1.12 13:14,U,2023.11.30 23:04,병원,202570.6722,445856.9179,,,,,,,,,,,,,,,,
3220000,PHMA220183220033021200002,20180626,,01,영업/정상,13,영업중,,,,,02-6204-1800,,,"서울특별시 강남구 대치동 960번지 5호 티아빌딩(지하2층일부, 2~7층)","서울특별시 강남구 삼성로 402, 지하2층일부, 2~7층 (대치동)",06185,강남위담한방병원,2022.8.8 17:18,U,2021.12.7 23:00,한방병원,205136.9346,444576.067,,,,,,,,,,,,,,,,
3220000,PHMA219983220033021200002,1998.6.12,,01,영업/정상,13,영업중,,,,,02-508-5995,1193.66,,,"서울특별시 강남구 영동대로 225, 경희한방병원 1층일부,2,3,8층 (대치동)",06283,재단법인대한스포츠의학재단강남나무병원,2023.11.27 10:06,U,2022.10.31 22:09,병원,205914.4343,444120.7894,,,,,,,,,,,,,,,,
3220000,PHMA220053220033021200005,20050601,,01,영업/정상,13,영업중,,,,,02-517-0770,,,,"서울특별시 강남구 봉은사로 171 (논현동, 지하1층일부,1-5층,6층일부)",06122,김정수여러분병원,2022.9.21 10:54,U,2021.12.8 22:03,병원,202811.4412,444998.6079,,,,,,,,,,,,,,,,
3220000,PHMA220023220033021200002,2002.8.16,,01,영업/정상,13,영업중,,,,,-7824,220.1,,,"서울특별시 강남구 남부순환로 2941, 대치탑프라자 2층 (대치동)",06280,연치과병원,2023.9.27 9:30,U,2022.12.8 22:09,치과병원,205394.0927,443559.8544,,,,,,,,,,,,,,,,
3220000,PHMA220213220033021200001,20210126,,01,영업/정상,13,영업중,,,,,02-6967-8200,,,서울특별시 강남구 논현동 90-7 디와이빌딩,"서울특별시 강남구 학동로 233, 디와이빌딩 3층일부,4~6층 (논현동)",06053,강남와이케이병원,2022.9.21 20:11,U,2021.12.8 22:03,병원,202995.5127,445922.6721,,,,,,,,,,,,,,,,
3220000,PHMA220213220033021200002,20210327,,01,영업/정상,13,영업중,,,,,02-556-2021,,,서울특별시 강남구 역삼동 825 미진프라자 21층,"서울특별시 강남구 강남대로 390, 미진프라자 21층 (역삼동)",06232,서울페이스21치과병원,2021.12.1 15:40,U,2021.12.3 2:40,치과병원,202462.6048,443960.1863,치과병원,4,4,4,501.8,411 410 409 408 407 406 405 404 403 402 108,"성형외과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",,,,0,0,,,0,
3220000,PHMA220143220033021200001,2014.3.31,,01,영업/정상,13,영업중,,,,,02-6053-2114,,,서울특별시 강남구 세곡동 521번지,"서울특별시 강남구 헌릉로590길 60 (세곡동, 강남구립 행복요양병원)",06366,의료법인참예원의료재단강남구립행복요양병원,2023.4.10 10:07,U,2022.12.3 23:02,요양병원(일반요양병원),209074.6833,439891.1595,,,,,,,,,,,,,,,,
3220000,PHMA220033220033021200004,2003.12.19,,01,영업/정상,13,영업중,,,,,1544-7522,8219.2,,서울특별시 강남구 도곡동 910번지 27호 베드로병원,"서울특별시 강남구 남부순환로 2649, 베드로병원 (도곡동)",06271,강남베드로병원,2023.9.14 13:21,U,2022.12.8 23:06,종합병원,203431.0566,442602.5249,,,,,,,,,,,,,,,,
3220000,PHMA220153220033021200002,2015.7.20,,01,영업/정상,13,영업중,,,,,02-542-2222,,,,"서울특별시 강남구 학동로 234, 담소유빌딩 (논현동)",06104,담소유병원,2023.7.28 9:36,U,2022.12.6 21:00,병원,202989.7339,445845.9686,,,,,,,,,,,,,,,,
